Year,Day (mm/dd),Area Office Code,Form No,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Mouth Count,Tidal Count,Live Count,Dead Count,Tide Description,Visibility Description,Water Level Description,Fish Presence,Comments
1998,9-Sep,A,84,6,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,0,0,0,0,Not recorded,Visibility Normal,Not recorded,Not recorded,No fish or eagles.
1998,9-Sep,A,84,13,AERIAL,112,112-67,112-67-035,Hasselborg River,Complete survey,Coho,AJM,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Not recorded,Fish present but not counted in Live,High dark; uncountable but looks good.
1998,9-Sep,D,48,10,FOOT,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,EVP,1,Incomplete survey - not useful for indexing abundance,50,0,2,0,Tide Low,Visibility Normal,Water Normal,Not recorded,
1998,10-Sep,A,301,6,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,MST,0,Not coded yet,0,0,9000,0,Not recorded,Visibility Poor,Not recorded,Not recorded,
1998,13-Sep,B,82,11,FOOT,103,103-25,103-25-047,Hetta Lake Creek,Complete survey,Coho,RDH,2,Complete survey - potentially useful for indexing abundance,0,0,60,0,Not recorded,Visibility Poor,Water Normal,Not recorded,"L Weller, N Zieser, R Hulse"
1998,13-Sep,B,84,3,FOOT,101,101-15,101-15-085,Fish Creek-Hyder,Partial stream survey,Coho,SHH,2,Complete survey - potentially useful for indexing abundance,0,0,5,0,Not recorded,Visibility Normal,Water High,Not recorded,"1 coho was jack, all in upper secton"
1998,14-Sep,A,301,7,AERIAL,192,192-41,192-41-010,Kaliakh River,Complete survey,Coho,MST,0,Not coded yet,0,0,500,0,Not recorded,Visibility Poor,Not recorded,Not recorded,
1998,14-Sep,A,301,8,AERIAL,192,192-42,192-42-020,Tsiu River,Complete survey,Coho,MST,0,Not coded yet,0,0,12000,0,Not recorded,Visibility Poor,Not recorded,Not recorded,
1998,14-Sep,C,145,5,AERIAL,109,109-62,109-62-017,W of Long Island,Complete survey,Coho,WRB,1,Incomplete survey - not useful for indexing abundance,0,0,0,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,3 J @ MOUTH
1998,15-Sep,A,93,2,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,RRW,0,Not coded yet,0,0,4,0,Not recorded,Not recorded,Not recorded,Not recorded,
1998,15-Sep,A,93,3,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,RRW,0,Not coded yet,0,0,4,160,Not recorded,Not recorded,Not recorded,Not recorded,
1998,15-Sep,D,49,9,BOAT,113,113-41,113-41-032,Salmon Lake Stream,"Intertidal, Mouth, and Bay",Coho,DAG,1,Incomplete survey - not useful for indexing abundance,0,32,0,0,Not recorded,Visibility Normal,Not recorded,Not recorded,Lots of Pinks
1998,16-Sep,A,94,1,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Partial stream survey,Coho,AJM,0,Not coded yet,0,0,0,0,Not recorded,Visibility Excellent,Water Low,Not recorded,
1998,16-Sep,A,94,2,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,0,0,300,0,Not recorded,Visibility Excellent,Water Low,Not recorded,2 schools
1998,16-Sep,A,94,3,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,0,0,120,0,Not recorded,Visibility Excellent,Water Low,Not recorded,
1998,16-Sep,A,94,4,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Mouth and Bay,Coho,AJM,0,Not coded yet,0,0,450,0,Not recorded,Visibility Excellent,Water Low,Not recorded,"100 below beaver dam, otters in slough"
1998,16-Sep,A,94,5,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,0,0,100,0,Not recorded,Visibility Excellent,Water Low,Not recorded,in lake at base of mountain
1998,16-Sep,A,94,14,AERIAL,111,111-32,111-32-046,Moose Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Not recorded,Not recorded,dark water
1998,16-Sep,A,95,1,AERIAL,112,112-67,112-67-035,Hasselborg River,Complete survey,Coho,AJM,0,Not coded yet,0,0,600,0,Not recorded,Visibility Normal,Water Normal,Fish present but not counted in Live,Schls in lwr .5 mls; uncounted mxd spcs spread out abv
1998,16-Sep,D,52,10,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,2,Complete survey - potentially useful for indexing abundance,0,4,1020,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
1998,19-Sep,B,83,7,FOOT,103,103-15,103-15-027,Klakas Lake Creek,Complete survey,Coho,RDH,2,Complete survey - potentially useful for indexing abundance,0,0,12,0,Not recorded,Not recorded,Water Low,Not recorded,Esc. Survey
1998,20-Sep,D,49,10,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,DAG,2,Complete survey - potentially useful for indexing abundance,0,0,83,0,Not recorded,Visibility Normal,Not recorded,Not recorded,Conditions good.
1998,22-Sep,D,50,4,FOOT,113,113-41,113-41-032,Salmon Lake Stream,Complete survey,Coho,NSR,2,Complete survey - potentially useful for indexing abundance,0,150,0,0,Not recorded,Visibility Normal,Not recorded,Not recorded,No coho in inlet stream yet
1998,22-Sep,D,52,13,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,2,Complete survey - potentially useful for indexing abundance,0,0,1770,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
1998,28-Sep,A,700,1,FOOT,111,111-40,111-40-007,Switzer Creek,Complete survey,Coho,BJG,0,Not coded yet,0,0,2,0,Not recorded,Not recorded,Not recorded,Not recorded,"Water Normal, Vis Excellent"
1998,28-Sep,A,700,6,FOOT,111,111-50,111-50-056,Steep Creek,Complete survey,Coho,MWS,0,Not coded yet,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,"32,21"
1998,1-Oct,A,96,1,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Complete survey,Coho,AJM,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Not recorded,Not recorded,None seen;too glacial
1998,1-Oct,A,96,2,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,0,0,0,0,Not recorded,Visibility Normal,Not recorded,Not recorded,Schools are gone
1998,1-Oct,A,96,3,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,0,0,280,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
1998,1-Oct,A,96,4,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,0,0,100,0,Not recorded,Visibility Poor,Not recorded,Not recorded,Bull & cow moose near mtn
1998,1-Oct,A,96,5,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Complete survey,Coho,AJM,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Not recorded,Not recorded,bull moose & brown bear
1998,1-Oct,B,88,2,FOOT,101,101-80,101-80-068,Wolverine Creek-McDonald,Complete survey,Coho,TPZ,2,Complete survey - potentially useful for indexing abundance,20,0,40,0,Not recorded,Visibility Normal,Water High,Not recorded,Walked with Steve Heinl and Andy Piston
1998,1-Oct,D,49,11,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Complete survey,Coho,WMD,3,Peak survey - useful for indexing abundance,0,0,109,0,Not recorded,Visibility Normal,Not recorded,Not recorded,Conditions good.
1998,2-Oct,B,89,1,FOOT,102,102-60,102-60-089,McGillvery Creek,Partial stream survey,Coho,SCH,2,Complete survey - potentially useful for indexing abundance,0,0,50,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,
1998,2-Oct,C,170,1,FOOT,110,110-13,110-13-004,Dry Bay Creek,Partial stream survey,Coho,BLL,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Tide High,Visibility Excellent,Water Normal,Not recorded,
1998,3-Oct,A,96,10,HELICOPTER,112,112-67,112-67-040,Jims Creek,Complete survey,Coho,AJM,0,Not coded yet,0,0,70,0,Not recorded,Visibility Excellent,Not recorded,Not recorded,
1998,3-Oct,A,96,15,HELICOPTER,112,112-67,112-67-035,Hasselborg River,Complete survey,Coho,AJM,0,Not coded yet,0,0,4680,0,Not recorded,Visibility Excellent,Not recorded,Not recorded,Good escapement;perfect survey conditions
1998,3-Oct,B,90,8,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,SBW,2,Complete survey - potentially useful for indexing abundance,0,0,893,0,Tide High,Visibility Normal,Water High,Not recorded,all in pools
1998,3-Oct,B,90,10,HELICOPTER,101,101-30,101-30-030,Keta River,Complete survey,Coho,SBW,2,Complete survey - potentially useful for indexing abundance,0,0,785,0,Tide High,Visibility Excellent,Water Low,Not recorded,all in pools
1998,3-Oct,B,90,12,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,SBW,2,Complete survey - potentially useful for indexing abundance,0,0,920,0,Tide High,Visibility Normal,Water Normal,Not recorded,Dicks=643
1998,3-Oct,B,90,13,HELICOPTER,101,101-15,101-15-019,Tombstone River,Complete survey,Coho,SBW,2,Complete survey - potentially useful for indexing abundance,0,0,666,0,Tide High,Visibility Normal,Water Normal,Not recorded,already up to lake
1998,3-Oct,B,90,14,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,SBW,2,Complete survey - potentially useful for indexing abundance,0,0,95,0,Tide High,Visibility Normal,Water High,Not recorded,in dark water above Island
1998,3-Oct,B,98,1,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Partial stream survey,Coho,REC,2,Complete survey - potentially useful for indexing abundance,0,0,52,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1998,3-Oct,D,52,16,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,1,Incomplete survey - not useful for indexing abundance,0,0,1474,2,Not recorded,Visibility Normal,Not recorded,Not recorded,
1998,3-Oct,D,52,17,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Complete survey,Coho,KCK,1,Incomplete survey - not useful for indexing abundance,0,0,1393,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
1998,4-Oct,B,90,1,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,130,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,"dark sky, showers"
1998,4-Oct,B,90,2,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,460,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,"60 below forks, RF-380, LF-20"
1998,4-Oct,B,90,3,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,411,0,Tide High,Visibility Excellent,Water Low,Not recorded,"Rain, dark sky"
1998,4-Oct,B,90,4,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,50,0,Not recorded,Visibility Normal,Water Normal,Not recorded,"Rain, all coho in main pool"
1998,4-Oct,B,90,5,HELICOPTER,101,101-71,101-71-004,Chickamin River,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Visibility Poor,Water Normal,Not recorded,Glacially turbid
1998,4-Oct,B,90,6,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,220,0,Not recorded,Visibility Normal,Water Normal,Not recorded,"Rain, dark sky"
1998,4-Oct,B,90,7,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,190,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,"Fog, dark, rain @2:40 p.m."
1998,4-Oct,B,98,6,FOOT,103,103-90,103-90-042,Shaheen Creek,Partial stream survey,Coho,REC,2,Complete survey - potentially useful for indexing abundance,0,0,152,1,Not recorded,Visibility Normal,Water Normal,Not recorded,
1998,5-Oct,A,651,1,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,638,1,Not recorded,Visibility Excellent,Water Low,Not recorded,10 JACKS
1998,5-Oct,A,700,2,FOOT,111,111-40,111-40-007,Switzer Creek,Complete survey,Coho,BJG,0,Not coded yet,0,0,34,3,Not recorded,Not recorded,Not recorded,Not recorded,"Water Normal, Vis Normal"
1998,5-Oct,A,700,8,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,MWS,0,Not coded yet,0,0,91,11,Not recorded,Not recorded,Not recorded,Not recorded,"22,32"
1998,6-Oct,A,651,2,BOAT,115,115-32,115-32-027,Clear Ck Murphy Flat,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,275,0,Not recorded,Visibility Poor,Water Normal,Not recorded,
1998,7-Oct,A,651,3,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,262,1,Not recorded,Visibility Normal,Water Low,Not recorded,2 JACKS
1998,7-Oct,A,651,4,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,117,0,Not recorded,Visibility Normal,Water Low,Not recorded,"2 JACKS, NEW BEAVER DAM 1/2 M ABV BRIDGE"
1998,8-Oct,D,49,13,FOOT,113,113-40,113-40-015,Starrigavin Creek,Complete survey,Coho,DAG,3,Peak survey - useful for indexing abundance,0,0,123,0,Not recorded,Visibility Normal,Not recorded,Not recorded,Good number of fish just below road bridge.
1998,8-Oct,D,49,14,SNORKEL,113,113-41,113-41-13B,Eagle River,Complete survey,Coho,DAG,3,Peak survey - useful for indexing abundance,0,0,300,0,Not recorded,Visibility Normal,Not recorded,Not recorded,Used snorkel gear.
1998,8-Oct,D,49,15,FOOT,113,113-43,113-43-002,Nakwasina River,Complete survey,Coho,DAG,3,Peak survey - useful for indexing abundance,0,0,653,0,Not recorded,Visibility Normal,Not recorded,Not recorded,Conditions fair to good.  Most fish where road meets river.
1998,8-Oct,D,50,1,HELICOPTER,113,113-81,113-81-011,Black River,Complete survey,Coho,LDS,3,Peak survey - useful for indexing abundance,0,0,1520,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
1998,9-Oct,A,700,10,FOOT,111,111-50,111-50-056,Steep Creek,Complete survey,Coho,MWS,0,Not coded yet,0,0,10,0,Not recorded,Not recorded,Not recorded,Not recorded,"21,33"
1998,9-Oct,A,700,11,FOOT,111,111-50,111-50-052,Montana Creek,Complete survey,Coho,MWS,0,Not coded yet,0,0,1155,5,Not recorded,Not recorded,Not recorded,Not recorded,"21,32"
1998,9-Oct,B,92,2,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Complete survey,Coho,AWP,2,Complete survey - potentially useful for indexing abundance,0,0,45,2,Not recorded,Visibility Normal,Water Normal,Not recorded,with Steve Heinl and Kim Vicchy
1998,9-Oct,B,99,1,FOOT,103,103-90,103-90-042,Shaheen Creek,Partial stream survey,Coho,REC,2,Complete survey - potentially useful for indexing abundance,0,0,141,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1998,9-Oct,D,49,12,FOOT,113,113-66,113-66-006,St. John Baptist Hd,Complete survey,Coho,WMD,3,Peak survey - useful for indexing abundance,0,0,57,0,Not recorded,Visibility Normal,Not recorded,Not recorded,Most in top pool.
1998,10-Oct,B,99,4,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Partial stream survey,Coho,REC,2,Complete survey - potentially useful for indexing abundance,0,0,30,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1998,11-Oct,B,100,1,HELICOPTER,102,102-60,102-60-082,Harris River,Partial stream survey,Coho,REC,2,Complete survey - potentially useful for indexing abundance,0,0,839,430,Not recorded,Visibility Excellent,Water Low,Not recorded,
1998,11-Oct,B,100,3,HELICOPTER,102,102-60,102-60-084,Maybeso Creek,Partial stream survey,Coho,REC,2,Complete survey - potentially useful for indexing abundance,0,0,81,0,Not recorded,Visibility Excellent,Water Low,Not recorded,
1998,12-Oct,A,651,5,FOOT,115,115-32,115-32-068,Tahini River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,623,1,Not recorded,Visibility Excellent,Water Low,Not recorded,12 JACKS
1998,12-Oct,A,700,9,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Complete survey,Coho,MWS,0,Not coded yet,0,0,36,5,Not recorded,Not recorded,Not recorded,Not recorded,"21,33"
1998,12-Oct,A,700,12,FOOT,111,111-50,111-50-062,Jordon Creek,Complete survey,Coho,MWS,0,Not coded yet,0,0,2,1,Not recorded,Not recorded,Not recorded,Not recorded,"21,32"
1998,13-Oct,A,651,6,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,191,0,Not recorded,Visibility Normal,Water Low,Not recorded,2 JACKS
1998,13-Oct,A,651,7,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,121,0,Not recorded,Visibility Normal,Water Low,Not recorded,4 JACKS
1998,13-Oct,A,700,3,FOOT,111,111-40,111-40-007,Switzer Creek,Complete survey,Coho,MWS,0,Not coded yet,0,0,20,0,Not recorded,Not recorded,Not recorded,Not recorded,"Surveyed in Pond Only; Vis Normal, Water Normal"
1998,13-Oct,B,103,1,FOOT,101,101-30,101-30-076,Buschmann Creek,Unknown,Coho,N-O,2,Complete survey - potentially useful for indexing abundance,0,0,1,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1998,13-Oct,B,103,3,FOOT,101,101-30,101-30-074,Cobb Creek,Complete survey,Coho,N-O,2,Complete survey - potentially useful for indexing abundance,0,0,1,0,Not recorded,Visibility Poor,Water Normal,Not recorded,mouth to falls
1998,14-Oct,C,171,1,FOOT,106,106-22,106-22-016,Navy Ck,Complete survey,Coho,BLL,3,Peak survey - useful for indexing abundance,0,0,26,0,Not recorded,Visibility Normal,Water Normal,Not recorded,HUNDREDS OF OLD DEAD HUMPIES
1998,15-Oct,C,200,2,FOOT,109,109-43,109-43-003,Slippery Creek,Complete survey,Coho,ADF,3,Peak survey - useful for indexing abundance,0,0,632,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,"TOTAL WEIR COUNT, 96 JACKS"
1998,15-Oct,D,50,2,FOOT,113,113-41,113-41-032,Salmon Lake Stream,Complete survey,Coho,DAG,1,Incomplete survey - not useful for indexing abundance,0,70,6,0,Not recorded,Visibility Excellent,Water Low,Not recorded,Hiked ~1.3 miles up inlet.
1998,21-Oct,A,651,8,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,264,0,Not recorded,Visibility Normal,Water High,Not recorded,"7 JACKS, HEAVY RAINS"
1998,21-Oct,B,94,2,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Complete survey,Coho,TPZ,2,Complete survey - potentially useful for indexing abundance,0,0,707,3,Not recorded,Visibility Excellent,Water Normal,Not recorded,with SCH and AWP
1998,22-Oct,B,92,5,HELICOPTER,101,101-55,101-55-040,Blossom River,Complete survey,Coho,SBW,2,Complete survey - potentially useful for indexing abundance,0,0,1004,0,Not recorded,Visibility Excellent,Water Low,Not recorded,Great vis
1998,22-Oct,B,92,6,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Complete survey,Coho,SBW,2,Complete survey - potentially useful for indexing abundance,0,0,256,0,Not recorded,Visibility Excellent,Water Low,Not recorded,great vis
1998,22-Oct,B,92,7,HELICOPTER,101,101-30,101-30-030,Keta River,Complete survey,Coho,SBW,2,Complete survey - potentially useful for indexing abundance,0,0,1169,0,Not recorded,Visibility Excellent,Water Low,Not recorded,great vis
1998,22-Oct,B,92,8,HELICOPTER,101,101-30,101-30-060,Marten River,Complete survey,Coho,SBW,2,Complete survey - potentially useful for indexing abundance,0,0,1961,0,Not recorded,Visibility Excellent,Water Low,Not recorded,dicks creek was 1.405
1998,22-Oct,B,93,1,HELICOPTER,101,101-80,101-80-084,Short Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,71,0,Not recorded,Visibility Normal,Water Normal,Not recorded,0 off lake/mouth. Rt fork =40
1998,22-Oct,B,93,2,HELICOPTER,101,101-75,101-75-005,Herman Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,94,0,Tide Low,Visibility Normal,Water Normal,Not recorded,
1998,22-Oct,B,93,3,HELICOPTER,101,101-75,101-75-010,Grant Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,2,0,Tide Low,Visibility Poor,Water High,Not recorded,missed fish turbid
1998,22-Oct,B,93,4,HELICOPTER,101,101-75,101-75-050,Klahini River,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,120,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,all fish in upper pool
1998,22-Oct,B,93,5,HELICOPTER,101,101-75,101-75-015,Eulachon River,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,327,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,"0 below forks. Rt fork=277, Left Fork=50"
1998,22-Oct,B,93,6,HELICOPTER,101,101-71,101-71-04H,Humpy Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Tide Intermediate,Visibility Poor,Water Normal,Not recorded,turbid
1998,22-Oct,B,93,7,HELICOPTER,101,101-71,101-71-004,Chickamin River,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Visibility Poor,Water Normal,Not recorded,glacially turbid
1998,22-Oct,B,93,8,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,25,0,Not recorded,Visibility Normal,Water Normal,Not recorded,all fish in main pool
1998,22-Oct,B,93,9,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,304,0,Not recorded,Visibility Normal,Water Normal,Not recorded,some fish not seen in dark pool and from turbidity
1998,22-Oct,B,93,10,HELICOPTER,101,101-71,101-71-04K,King Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,300,0,Tide High,Visibility Normal,Water Normal,Not recorded,
1998,22-Oct,B,93,11,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,177,0,Tide High,Visibility Normal,Water Normal,Not recorded,
1998,23-Oct,C,172,1,HELICOPTER,108,108-41,108-41-010,North Arm Creek,Complete survey,Coho,BLL,2,Complete survey - potentially useful for indexing abundance,0,0,270,0,Not recorded,Visibility Normal,Water High,Not recorded,BIG FISH!!
1998,23-Oct,C,172,2,HELICOPTER,108,108-40,108-40-020,Andrews Creek,Complete survey,Coho,BLL,2,Complete survey - potentially useful for indexing abundance,0,0,200,0,Not recorded,Visibility Normal,Water High,Not recorded,
1998,23-Oct,C,172,3,HELICOPTER,108,108-40,108-40-018,Shuktusa Branch,Complete survey,Coho,BLL,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Visibility Normal,Water High,Not recorded,?
1998,23-Oct,C,172,4,HELICOPTER,108,108-40,108-40-13A,W of Hot Springs,Complete survey,Coho,BLL,2,Complete survey - potentially useful for indexing abundance,0,0,50,0,Not recorded,Visibility Normal,Water High,Not recorded,
1998,23-Oct,C,172,5,HELICOPTER,108,108-40,108-40-016,Kikahe River,Partial stream survey,Coho,BLL,2,Complete survey - potentially useful for indexing abundance,0,0,70,0,Not recorded,Visibility Normal,Water High,Not recorded,
1998,23-Oct,C,172,6,HELICOPTER,108,108-70,108-70-011,Katete River,Complete survey,Coho,BLL,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
1998,23-Oct,C,172,7,HELICOPTER,108,108-70,108-70-013,USA Sect of Ketete R,Complete survey,Coho,BLL,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
1998,23-Oct,C,172,8,HELICOPTER,108,108-70,108-70-009,USA Sect of W Fork,Complete survey,Coho,BLL,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
1998,23-Oct,C,172,9,HELICOPTER,108,108-70,108-70-014,Goeffrion C Katete R,Complete survey,Coho,BLL,2,Complete survey - potentially useful for indexing abundance,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,TOO GLACIAL
1998,23-Oct,C,172,10,HELICOPTER,108,108-40,108-40-017,Goat Ck Stikine R,Complete survey,Coho,BLL,1,Incomplete survey - not useful for indexing abundance,0,0,10,0,Not recorded,Visibility Poor,Water High,Not recorded,
1998,23-Oct,D,50,5,SNORKEL,113,113-41,113-41-032,Salmon Lake Stream,Complete survey,Coho,NSR,2,Complete survey - potentially useful for indexing abundance,0,0,132,0,Not recorded,Not recorded,Not recorded,Not recorded,+10 jacks
1998,26-Oct,A,98,1,FOOT,115,115-20,115-20-010,Berners River,Unknown,Coho,LDS,0,Not coded yet,0,0,6702,100,Not recorded,Not recorded,Not recorded,Not recorded,Surveyed Oct. 26-27
1998,26-Oct,B,93,12,HELICOPTER,101,101-45,101-45-078,Carroll Creek,Complete survey,Coho,GMF,2,Complete survey - potentially useful for indexing abundance,0,0,24,0,Tide Low,Visibility Poor,Water Normal,Not recorded,"two weeks late. Fish post season, 4 cohos in right trib. Dar"
1998,27-Oct,A,700,4,FOOT,111,111-40,111-40-007,Switzer Creek,Complete survey,Coho,MWS,0,Not coded yet,0,0,27,2,Not recorded,Not recorded,Not recorded,Not recorded,"Surveyed in Pond Only; Vis Normal, Water Normal"
1998,27-Oct,A,700,7,FOOT,111,111-50,111-50-056,Steep Creek,Complete survey,Coho,MWS,0,Not coded yet,0,0,146,3,Not recorded,Not recorded,Not recorded,Not recorded,"21,32"
1998,27-Oct,A,700,13,FOOT,111,111-50,111-50-062,Jordon Creek,Complete survey,Coho,MWS,0,Not coded yet,0,0,61,2,Not recorded,Not recorded,Not recorded,Not recorded,"22,32; Lowest reaches not surveyed, high water: 53 Live in main upper spawning area"
1998,28-Oct,A,651,9,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,209,2,Not recorded,Visibility Poor,Water High,Not recorded,"4 JACKS, HEAVY RAIN AND FLOODING OVER PAST WEEK, LITTLE SALM"
1998,29-Oct,A,651,10,FOOT,115,115-32,115-32-064,Kelsall River,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,10,0,Not recorded,Visibility Poor,Water High,Not recorded,
1998,29-Oct,A,651,11,FOOT,115,115-32,115-32-066,Nataga Creek,Complete survey,Coho,RPE,3,Peak survey - useful for indexing abundance,0,0,15,0,Not recorded,Visibility Poor,Water High,Not recorded,
